reviews,Fine-grained sentiment score,review_category
"  Phone was ok for only calls and watching youtube vedios. Good for surfing, chattingNot for games if you play games In it gets heated fast 🙂",0.8484,positive
"  Phone is good overall to the basic user, but after one month usage I got charging socket problum I handed over to service station they said the particular fail item is not available in the service station. I am very much disappointed.",-0.8544,negative
  Purchasing samsung phones for third time still not happy with the camera clarity which is very much dissapointing with poor quality.Said its monster battery but its draining fast as previous samsung models,-0.2957,negative
  I got very bad quality charger with this mobile. The phone does not get charged in full night. It charged only 2% in full night. Very bad quality charger. I am very upset after purching this product.  Can samsung help me in this problem.,-0.9024,negative
"  Charging is slow due to the 1A slow charger otherwise the phone is very good, battery lasts for at least two days and a complete value of money. Plus, the Samsung OneUI is quite smooth and fast. I'm happy with this purchase so far.",0.8516,positive
  for dayle base use it is a very good phone. batt. last 2days. camera ok. there is one issue that is heating of phone,0.4927,positive
"  I am buy this mobile for my mother,she is very happy and also very simple to use. Nice packed on time very good material received. Thank you Amazon 🙏",0.9214,positive
  Could've included connectivity of wifi 5 GHz,0,positive
  Perfectly sealed package delivered! Item in good condition...just the way I expected it to be!,0.8264,positive
  The phone quality is worst as the day i put sim in it got blacked out  please check n buy from trusted ones i had to get into Samsung's service to repair it,0.0772,positive
  This mobile is very small don't go by the description of it as provided also they don't not have any return policy very much disappointed with Amazon,-0.3976,negative
"  phone is good but in the same range,  smartphone has many features, the screen size is small.",0.2382,positive
  waste of money ....i order this mobile and after a week Mic doesn't work....and it doesn't replaced by Amazon ...worste mobile ever...,-0.5136,negative
"  Product is very good at this price range.  I don't expect this kind of service from Amazon. Defected piece received and applied for replacement on 1st Sept,  till date dispatch of product not done.",0.2944,positive
"  I got good exchange offer for my phone .I got rs 3000 off for my last phone mi. Overall phone is good . Picture quality I would rate 4 star, camera 3star.",0.7003,positive
  Liked overall function and battery life of the mobile. Best thing was getting a good useful mobile in very reasonable price. Happy to own the product. Worth the money...,0.9563,positive
  Product is the best but i am not satisfied with emi option becos not provided the t&C and cut the direct installations charged without information,-0.6426,negative
  Best product in indian market as per indian people to full fill basic requirement in low budget.Front camera quality is slightly less required to improve it.also more time required to charg the battery as compared to other brand .,0.6943,positive
  Value for moneyAmazing phone by SAMSUNG in this price segment.M01 has crazy features and look really love the colours.,0.6697,positive
  I bought Samsung wall mount TV before two years. That time I refused to wall mount the TV but now it's required. Is it possible to provide the wall mount kit now,-0.1531,negative
  Best Mobile below 10k range,0.6369,positive
"  It is simply agenda mobile phone, you have a smartphone. camera normal, battery good but finger lock not found as per discription.",0.2382,positive
  It's a good phone for Rs8300 but I  thought that Samsung could have give a better processor  and a fingerprint sensor for the price they are charging.  For people who use their phone massively I don't recommend this phone .,0.4828,positive
  Very poor display and look very old phoneCustomer service not satisfied.  refund not available totally M01 phone very bad display and look 2years old phone refused not worth for mony not worth for single star,-0.9194,negative
  Good product for the price. Only drawback does not have finger print reader,0.4404,positive
"  Likes : Display, Touch, Call Quality, Look, Audio.Averge: Camera & processor.Dislike : Charger (Very Very Slow) & data cable is very short",0.4215,positive
"  fast delivery by Amazon....and value for money product.battery life is good, fingerprint reader and camera quality is good...go for it.... budget product.",0.6486,positive
"  Highly recommend this phone. The  performance is good with a pretty decent camera quality, the battery life is really the best, the handling was really good and it was really smooth. Value to money. Maybe the best phone under 10k.",0.9734,positive
"  Samsung is now becoming the worst mobile company, I would have taken much better phone in 80340. Battery life is worst, camera quality is not so good, and phone heats up so fast. Battery drains very fastly. I am so disappointed 😡",-0.9234,negative
"  Mobile is good in this price range, and most important Samsung is Korean Company and Mobile is Manufacturing is in India.Go for this Mobile instead of China based companies Mobile",0.6115,positive
  This is a value for money phone. real good at this price point. excellent phone to use. Samsung brand value is much higher,0.886,positive
"  worldwide is a Samsung one – that's almost as good as Apple's figures and way ahead of anyone else in the market besides the big two. And considering Samsung's phones are well built, powerful and stylish, it's no surprise either.",0.6915,positive
  Good looking,0.4404,positive
  Med-budget phone .Good for normal use but gets  allot heated if heavily used.Battery life is ok as it is a med budget phone .Camera quality  is excellent .Overall it is a good phone for normal users.....,0.928,positive
  Very good budget phone battery life lasts longer it has good processor average picture quality,0.7264,positive
  Dont go jsust don't go for any other product or brand. Camera waqq my button phone has better camera screen 720 p so not to go for this .if you want good phone then mi 9i may be good in this range,0.8402,positive
  Dolby atmos is not functioning. Youtube application doesn't work properly. All together there is no proper quality control. It not suggested product for someone who is expecting quality.,-0.296,negative
  Overall it is a good mobile but cannot find 4G option,0.2382,positive
"  Very handy and perfect  size with good battery life and except gaming  app ,all apps are working fine . Camera  quality  is not bad as per the price. Voice quality  is also good.Overall, excellent  phone  in this  price.",0.935,positive
  It works just well. Only the fingerprint scanner can be made better,0.6124,positive
  Front camera is not good. When we take a selfie with front camera it looks like artificial effect on the pic & when you zoom it pic will start to blur.,0.0243,positive
  It's good,0.4404,positive
"  Pros:Nice build quality;Nice display;Light weight;Nice UI;Cons:Average camera,Average audio,No fingerprintBest for parents only",0,positive
  The form foctor is great for one handed use. Display is of very good quality. For 8400 its a steal,0.624,positive
  Screen flickering issue. After system update and hard reset (as suggested by customer service representative) it's the same. Now it is not even replaceable due to minimum stock.Please do not buy this phone.,-0.1027,negative
  Basic feature like casting is not there ....Check before ordering,0.3612,positive
  Can't use it in the dark even at the lowest brightness.Little heavy for such a small size.,-0.3818,negative
  The Phone was awesome...Best phone for online classes...best battery life..Front camera is awesome...🥰🥰I loved it.. it is aa best for normal use...phone display was awesome and amazing....,0.9854,positive
  I am very disappointed about breadth size.  But overall is good.,0.3926,positive
  Osm camera.... I had ever seen in this budget phone. Long battery life about 36hr.after full charging..finally mast mobile 👌😊,0.9029,positive
"  Good battery life and smooth running phone, camera quality is cheap as it doesn't goes with the brand name, Samsung should have done better with camera, overall great phone, just missing the fingerprint sensor",0.8271,positive
  Touch is not working . I have buyed one month before only.. Samsung phones quality is so wrost . 4 Months before also I have buyed for my uncle . Even that mobile also same issue .. two mobiles gone,0,positive
  It's really a nice phone the camera is pretty good at such price. Battery life is really good.  One thing I must tell you that it's not that a bad phone as negatively reviewed by lots of YouTubers.,0.9351,positive
  Battery is average. UI is also ok. To sum up all this good average mobile. Issue with heating while charging. This needs to be addressed.,0.5228,positive
  Ideal phone for normal user. Battery life is impressive. Screen brightness is very good. Software experience is top notch.,0.923,positive
  Very helpful phone espically for student battery life is awesome my class goes for 4 hours after charching to 100% it just drain about 15% of battery.Not perfer for palying game rather than than best phone.,0.908,positive
  एक नंबर का घटिया और बकवास मोबाइल है अमेजॉन कंपनी से मत खरीदना.,0,positive
  Good smartphone.,0.4404,positive
  Great value for money. Right alternative for other Chinese brands,0.7579,positive
"  Good budget phone but it is too small to carry and camera quality is cheap on both side(front+back), Speaker doesn't work properly sometimes, But Battery is Great in budget you can buy it for trusted brand",0.9144,positive
  Its not upto the mark.. and for your kind information.. every electronic products is just replaceable at given time.. no return policy.  So pls check before buy.. infinity times.. once bought cannot be returned back.!,0.4995,positive
  Its compact feel better for day today normal usage. Very good mobile for all users who require a handy good looking Mobile which can perform all the task well.. display is good... Most practical phone in this price.,0.9184,positive
  Good looking compact size & Value of money,0.6486,positive
  The phone was defective. The sim card slot could not be opened. I applied for a return and it was accepted. Now the return period is over and I still have the defective phone which I cannot use.,-0.5719,negative
  The product is satisfactory and received on time,0.3612,positive
  I have ordered this phone phone for my father. Its almost 15 days and phone is working good. I would recommend this phone,0.6597,positive
  Great phone within 10k. Smooth function. Good battery life. Nil flaws noticed after use of 5 days. A must purchase if u r looking for a phone under 10k. Overall a good phone.,0.872,positive
"  Good look, fast speed, and camera quality is good .Battery life is 24 hrs even after non stop usage .Ui is so interesting.Best deal in this price range from samsung.",0.5574,positive
  Satisfied,0.4215,positive
  I liked the whole mobile,0.4215,positive
"  I purchased this product from Amazon ,from day one it is not working properly there is some hanging problem and auto speaking assistance working.Also Amazon not providing good service as compare to Flipkart",-0.4031,negative
"  Initial impressionA bit heavy, due to high density and thickness is high. Display is good but not great under direct sun, performance is what I will address in next edit of this review.",-0.5409,negative
  Packaging was good.. im happy with the purchase and product.. ❤ camera quality is okay okayy..,0.9136,positive
  It's a really very good phone... In a worth price... Wonderfull service by samsung... 3 gb ram and 32 gb stoarage is enough in this price....Well done samsung👍,0.6566,positive
  Its gud product...in this price range..i am avoiding chinese made product...so this is gud .,-0.34,negative
  The battery life is satisfactory.At this price display is wonderful.The dimensions are perfect.I'm loving it.Recommended  to all those who want a quality smart phone at affordable price.,0.7845,positive
"  Overall value for money, light weight, elegant design, good processor speed, battery life is good, camera average,I buy that because I'm not fan of big screen phones",0.8533,positive
  After 8 days only not working properly. Now I can not return this product. My Rs 8400 lost.,-0.3182,negative
  Awesome phone by Samsung at this price range....camera quality and the video quality is the best in this phone.I bought it for my mother. Even the look of the phone is classy. The battery back up is also nice.,0.9325,positive
  Good battery life.No finger print sensorPoor camera qualityHigher priceFast processor,0.4404,positive
  Samsung M01 is nice mobile phone. Its very economical and with all essential features.,0.4215,positive
  The most thing i like with this phone that there is no heating issue. Great battery back up. Looks slim & attracting. Available on best price with amazon. I highly recommended to go with this phone.,0.9409,positive
  You r asking for rate the fingerprint reader but there is no such. The phone is all good except heating effect of phone after an hour of use.rest camera is just ok .. And phone is good to say just good ... Ok,0.9366,positive
  Good batteryGood processorGood displayBut camera is not upto the mark ☹️But value for money,0.4404,positive
  Excellent battery life and cheap and best smartphone.,0.836,positive
"  Don't buy this product,Because I brought this and 7 days later it switched off automatically and I pressed longly but it not oned and vibrant's unstoppableAmazon says all not thruth all faurd",0,positive
"  Decent phone bit in bulky and heavy side. Camera good, battery good and overall its upto the user to decide. To my opinion budget category phone with Samsung branding that's enough. 🙏🙏🙏🙏🙏🙏🙏",0.7003,positive
  Battery lasts for more than 16 hours after charging only for once.Camera quality is just amazing.Samsung cameras are always the best.Fingerprint reader is the cherry on the top.,0.2023,positive
"  It's good,one hand handling phone.I really like it. Thanks for the offer replacing my Nokia-2 . But it's smaller(5.5) then in that specifications,instead of 5.7 inch. Anyway it's good after all.",0.8372,positive
  This mobile good in this price but charging of this phone is very slow. Samsung is a good brand in mobile.,0.7003,positive
  Excellent product by Samsung battery life is very good awesome camera quality very good  totally it's very good product,0.9579,positive
  The Camera quality is very bad and the support I'm getting from Amazon it's not expected from Company like amazon,0.4228,positive
  Good phone for normal daily usage.Performance was good but cant play heavy games.Camera was average.Display is good.mobile is little bulky with case.,0.089,positive
  Waste of Money there is no fingerprint sensor available but shown in technical specifications.Too thick phone don't go for it they r cheating,-0.8126,negative
"  phone was  heating,charging time very long 4 hrs to  full, camera ok average,i  buy this phone only one reason this is a non chineese, make in  india phone, battry backup not  very good as desire.",0.3697,positive
  Produt is good but dont buy it through Amazon because return/replacement policies are not clear in online shopping portal. Many more things comes to know about return/replacement polocy after shopping..,0.0577,positive
  I will I could give a zero but I can't. The phone was not working from the one. Amazon didn't replace or refund my money. The phone was fixed but still has problems. I don't recommend buying this phone.,-0.6328,negative
  Battery life is good. Easy to handle and fits in hands... little bit expensive...600 rs dropped just after bought by me...is there any way to get my 600 back.... overall good buy....,0.8271,positive
"  Very good phone because of it's compact size ,no lag is seen in day to day usage , battery last for 24hrs in moderate usage. Overall best phone if anyone for alternative for Xiaomi and realme",0.7178,positive
  Network is not good and video also when we do video call. Unable to here other voice.Worst performance and quality was not good.Don't buy this phone worst quality.,-0.7584,negative
  It’s good product. Specially value for money. This is manufacturing in India (I love that) designed by sumsung. No handing screen.,0.8074,positive
  Camera quality is very good in day light but not so efficient in tube light. Battery life is also very good. There is no button in drop down menu for screen-shot.,-0.453,negative
  It's really a nice phone actually I bought it for my wife after a long time I replaced her old mobile with this one and this time she is very happy and showing more love towards me,0.9112,positive
  4G signal strength and speaker also not good. Average cell phone.,0.2008,positive
  Product is good but Fingerprint security is not avlable in handset.,0.6187,positive
  Suitable for middle income group,0,positive
  Camera is reasonably good. Battery life and user interface is good.Best in the price range.The device has no fingerprint reader.  Not advisable for games and extensive media users.,0.1779,positive
  Truly economical,0.4404,positive
"  Nice phone at this price point, but the only concern is that it supports lte and not volte.",0.631,positive
"  One of the third class mobile phone, once it will be dropped from your hand, and its glass will be breaked.  Don't buy Samsung Galaxy smartphones,  one of the cheapest quality smartphones",0.4939,positive
  Overall a good phone in the price. Samsung should provide fast charging now with basic phones as well,0.6124,positive
"  I used this phone from last few day's. A battery of this phone is good enough for daily usage. Camera quality is not that adequate, its average. No fingerprint, face unlocks is poor.",-0.4707,negative
  This mobile value for money. It is worth to take. The battery life is good and camera quality is best. If anyone looking for mobile within the range of 9000 rupees I happily recommend this mobile.,0.9477,positive
"  Ordered this for my mom who is not an ardent user of her phone and this was the right choice with an easy to use interface and good battery back up. Also,  the packaging was really good!",0.7738,positive
  Getting calls disconnected often,0,positive
  Awesome product at this price.,0.6249,positive
"  Average performance,.. fast battery drain,.. lengthy 4.5 hours of charging time,.. 10-15hrs of battery backup .. whatevwr else, problems are not many but battery life matters..",-0.1779,negative
"  I was having a 1GB mobile. Now with Samsung quality and 3GB mobile , it is amazing. Very Happy",0.8313,positive
  Product is fine .But the delivery experience was the worst. I would recommend other online shopping sites for proper delivery. Amazon is certainly below par. Really disappointed with the delivery,-0.533,negative
  Battery life is great.  Easily 24 hours wide heavy usage. The most important is it's compact size.  Very easy with single hand and easy in pocket also.  Light weight and sturdy innhands,0.9508,positive
  Best entry level phone from Samsung.  Good battery life. Build quality is good. Worth every penny  paid. We have exchanged old mobile and got good discount .,0.93,positive
  Good for normal internet browsing messaging and youtube usage. Light weight and camera could have been betterBut most importantly it's not Chinese made,0.6697,positive
  Phone is getting heated and amazon is not helping properly in replacing the item.. Very much disappointed,-0.5524,negative
"  The phone is little heavy but have awesome features, touch and camera quality is really good 👍👍👍",0.8988,positive
  Excellent smartphone at this price,0.5719,positive
  Always a best product from Samsung. Looks like very advanced in face lock.Battery life is awesome. And camera is very sharp.  Very good value for money. I recommend this product.,0.9671,positive
"  Very worst product  don't purchase I am facing alot of problem ,Amazon sell more product with third party which are very bad in term of quality please  avoided to purchase this mobile.",-0.8218,negative
"  When I receive or make a call, it is disconnecting after one minute. Really frustrating. hHow samsung make mobile like this?",-0.1761,negative
  This is an amazing phn in this price range..... Absolutely no lags..... Display is damn awesome  and its absolutely handy..... the blue variant looks really premium..... very smooth device.....,0.8352,positive
  Very slow processing and battery backup very bad charger and data cable not good quality.  I want to return but not accept by Amazon.  This item is like a duplicate or replaced not an original.,-0.6903,negative
"  dont waste ur  money by purchasing this type of worst products, worst camera and people cant hear the phone call . i from now onwards i will not purchase any samsung product",-0.7825,negative
  Screen quality is top notch. Battery life is a little bad. For day to day usage it's fine. Call quality is good. Phone is fast enough. Highly recommended budget phone for non-gamers.,0.5245,positive
"  No yet all recommended. Poor audio or speaker quality. Charging taking too much time. Before purchasing, I thought that Samsung might of improved the product. But the product is almost waste.",-0.5362,negative
  One of the good product from SAMSUNG in budget segment. I am using this cell phone from last 2 months without any issue. If you have budget under Rs.10k then you can go ahead with this model.,0.4404,positive
  Good mobile but size too small,0.2382,positive
  I buyed this for my mom and its good for the normal tasks but if u r buying for PUBG so dont buy it and camera quality is also not so good just ok okThis is a perfect phone for parents,0.7313,positive
  Good product for daily usage at this price point. Getting one UI on basic smartphone is amazing,0.7717,positive
"  Best budget phone... Apart from Camera overall performance is good...Go for Samsung brand, Instead of fake configuration by rest.",0.2732,positive
  I have added total protection for Rs.349 but it not appliedPlease bdo the needful...,0,positive
  Earphone not received with mobile.....not satisfied with Samsung giving this type of service,0.6369,positive
  I bought M01 for my dad. Since it has 4000mah battery it's stands all day for him to watch youtube videos. It's lot more easy to use than China phones.,0.4927,positive
  Front camera is ok. Back camera is not up to mark. Screen share option of Samsung is not available in this model is another draw back.,0.296,positive
  I MISS SUPER AMOLED DISPLAY ON THIS SAMSUNG GALAXY M01.YOU GET TFT DISPLAY ON THIS M01 SMARTPHONE.OVERALL GOOD,0.7351,positive
  After software upgrade phone not recognising the SIM card both in Sim 1 & 2,0,positive
  The phone is very small in size. Camera quality not upto the mark. A very big disappointment.They don't even give a return policy. I am not satisfy with the size of the phone. Poor.,-0.6788,negative
  Good phone at this price. Please go for it,0.6369,positive
