reviews,Fine-grained sentiment score,review_category
"  Pros -1.Display is awesome one would love this.2. Camera quality is very good.3. Side Fingerprint scanner work very well but it takes 2-3 days to get used to that.4. Have some super cool features such as Blue Light Filter, Music share (Can be used only other phone has similar feature)Cons -1.Processor is very slow. Even one plus 3, 4 years old phone processor was super fast as compared to this one. Probably Ram management is not that good in this phone.2. You cannot remove some preloaded apps in this one even if you want to.3. A bit bulky and thick and after adding cover you may find it as ok ok phone.4. Had to add Nova launcher for customisation. One UI v 2.1 is not that cool if you have gone through using one plus Oxygen or Motorola stock android. One cannot change the opening of apps page from Horizontal to Vertical. Finding the app becomes a bit issues.5. Selfie images are not real and seems one has done some makeup to make them better.",0.9811,positive
  *Detailed Review *Ohkay so in am gonna start with saying in regards with people who want to buy this phone for gaming purpose.So i would recommend  that please look another phone for that because  exynoss is not made for you .Then i am gonna talk about camera.As per a phone worth 20k camera is not worth it in terms of low light images.Talking about Security so i havent received any knox along with it not sure how other people said that they got one. But this phone do have a huge amount of unwanted applications  and UI is not as great as expected  but decent.I am huge huge disappointed with battery life because its draining really fast.Like when i started writing this with usual speed i have seen 2 percent reduction in battery  and my phone doesnt even have many apps its just whatsap and insta nothing much. Still not sure why is it draining.So maybe a scam with 6000 mah branding.Design is decent but indisplay finger print scanner would be appreciated.Because side mounted is slow and dont even talk about  the face unlock.Display is massive and amazing. Sharp colors and pretty amazing display but not sure if i drop it someday then whts gonna happen because its just corning gorilla glass 3.Looks like Samsung is living in 2015.No headphones  no tempered no protection .This is wierd. I mean  customers can atleast expect something out of box insted of charger and sim ejecter tool. Like common. Atlest give us temprory sim protection  .Because it can get scratched so easily .Please Samsung think about customer a bit....Final verdict.Phone is good enough for people like me who are just gonna use social media and netflix on phone and a decent camera use.Please dont expected something else from this.,0.9751,positive
  Battery seems to be draining too fast.Not at all 6000mah feature.Camera is okOverall not very satisfied from samsung.Expectations were very high from brand Samsung.,-0.3713,negative
"  * Display (4.5/5) : Super AmOLED. Rating : 4.5/5 for not having higher refresh rate.* Battery and charging (5/5) : 6000mah massive battery charges at 25w in-box charger, takes around 80-90 minutes for 0-100% at phone switched off. Provides around 8 hrs of SoT.* Processors (3.5/5): Exynos 9611 (10nm, 8 cores, 4 at 2.3 GHz, 4 at 1.7 GHz). Not suitable for heavy gaming. Good for average user.Built (3/5): Plastic frame, plastic back, Corning Gorilla Glass 3 at front. Back is glossy, feels oily, and fingerprint magnet and gets scratched easily with coins, key chains in pocket. Samsung should provide backcover in box.Camera (4/5) : Sony's IMX682 noticed to be improved that from M31's Samsung sensor. Lacks details at low light and cropping.Overall good phone at this budget.",0.9001,positive
"  I received my Samsung Galaxy M31s (Mirage Black / 8GB / 128 GB) on 18-Aug-20 and writing this review after 1 month of usage.Pros:1. Look wise and colour excellent 5/52. Camera 4/53. Speaker and Sound 5/54. Battery 5/55. Performance 4/5. A common man can not trace out any negative point easily as this phone fulfils all his/her need that is needed by 80-90% of people. Remaining 10-20% would fall under techie category and they would not be satisfied by having sky in their hands too.6. OS Experience 5/5Cons:1. Little bit bulky compare to other phones. But, if your look at other pros then this tiny issue gets nullify.Verdict : Overall phone is very good and value for money. Whatever we paid we got it. No regret at all. Guys if you are a Samsung fan and want to go with 20K budget around, then trust me you would not be disappointed. So, no more thinking and worry ness anymore. Go for it, order and grab it😊",0.9776,positive
"  Its a great phone..looks premium, back camera has some insane quality pictures really love the camera..front facing camera is not that good..but ok...the best thing about this phone is its batteryIts charges quickly but lasts so long...I'm getting 7 hours screen on time with...47% battery left...and those asking for its processor..its not that good as snapdragon but also its not that slow or bad...its okay...you can play any game....normally....and the display is faulty i noticed it when i use it in  a totally dark room with low brightness see pictures i want a replacement.",0.2818,positive
"  This is the first phone I've bought online and I am extremely happy with the service by Amazon and Samsung.BEST THINGS ABOUT THIS PHONE:> At this price range, the features that Samsung Galaxy M31s offers are top-notch.> The camera quality is quite awesome.> The battery is getting fully charged after 40-45 mins of charging.> The feel of this phone is pretty good too. It is sleek, lightweight and easy to carry.This is the best phone in this price range and I would surely recommend it.",0.979,positive
  For smart phones in the 10 to 12k categories there is notification light...which is missing in this 20k phone...The unlock with finger on the side near the vol up and down key is a total mess...90 percent of the time it doesn't read...Even the screen touch sometimes drags i.e. it stops or doesn't capture the movement..this is a big glitch.So ...If anyone is looking for a smart phone this one is definitely not value for money...except ram and memory.,0.3744,positive
  Good quality product from Samsung camera is good  after usage it is working fine for multiple apps and gaming is decent I loved the figure print scanner and face unlock facility as it is quick as compared to 6000 mah  battery it drains faster as my expecting a more time can use normal battery for 2 days but if your using videos and gaming then don't expect  that overall a good productBetter to stand by against Chinese products,0.8625,positive
"  Lots of features are missing such as secure folder, samsung pass, s bike mode, samsung pay.Even it is not supporting LTE+ Networks.Waste of money.There is no option to return the same🤐",-0.5277,negative
"  The phone is an all rounderPros:Camera : Single shot, slow motion and ultra slow motions are very good options.Battery : Battery comes for one full day even with heavy usage .Gaming : Game lancher is something good and can play games withmaximum graphics. COD.Cons: Some features like switching between Wifi networks automatically is mising which would have been good if received.Over all a very good phone for the price range. If you want a monstor battery, Gaming and camera go for it.",0.9467,positive
"  First of all ,Beautiful display! Makes u feel as if u are using a flagship phone. Bright vivid screen! Watching movies and series on this one is an amazing experience! If content viewing is your priority ,then go for it!Battery life is awesome!Camera performance is top notch! Both front and rear cameras are brilliant. Single take feature is very helpful.Side fingerprint sensor is very practical.Processor is the only -ve aspect of this phone. Snapdragon processor would have been a killer ,but for day to day activities the Exynos 9611 is good and capable enough. U might see some lag in heavy games thats y this phone is not for gamers at all.Overall a brilliant all round phone from Samsung!",0.9563,positive
"  Honest review for a Honest Samsung phone. I am writing this review after using it for a week And my verdict based on truly improved Samsung M series with my experience & tested after usage only.BUILD QUALITY.Superior, as it matches any S series flagship premium in classy look, strong built for this budget amount. My hand is small but still I found 6.5 inches display is good to handle as it is well managed for one hand use also.DISPLAY & FINGERPRINT.With Samsung SuperAmoled display you can truly trust the amazing view angle. Now in M31s feature of Widevine L Certification you can enjoy all those global Dolby theatre experience. I found it reliable for my 1920p to 4k level of movie watching without any distraction due to Infinite O display which gives Full Screen Ratio. Fingerprint on side is much faster than I expected. It doesn't takes a second also to open. Even FaceUnlock is faster.BATTERY.Main benefit of this midrange M series is it's maasive 6000mAh battery which gave me enough juice for nearly 3 days continuously. Tested.CAMERA.This time M series did a honest job by giving us a INTELLI camera of 64 mwgapixel with Single Take feature. Samsung gives what it advertises. Which made me to stick to Samsung brand. My usage of Camera is high & I found no complaints at all in focusing a shoot. Good color saturated. Well bright night shots. Macro shots r OSM. The depth & clarity of 64 megapixel is more developed in this M31s model. So no complaints.PROCESSOR.After using for more than half month I must say, Exynos 9611 works wonderful liquid speed when it is combined with LPDDR4X RAM technology. I have not faced any lag in PUBG or ASPHALT-9 hight end games, in medium setting which is good for battery saving. So 2.3Ghz speed accomplished. No complaints for the budget spent.SOUND QUALITY.After using for hours I found the Speaker this time Samsung made is much improved with Bass Stereo which was missing earlier. The in-ear delivers your ear the pure Dolby Atmos with clear precision and crystal clear bass effect.Fingerprint Sensor:Having integrated fingerprint sensor with power button it feels awesome and works always!!Bang for the bucks go for it. Thanks Amazon for Safe delivery.",0.9989,positive
"  This phone gives a very premium feel while holding. Fingerprint reader is quick which was expected at this price point. I use this phone whole day and still can't drain the battery before sleeping, camera quality is simply awesome 😎, i didn't think it's camera will work this good in indoor lighting conditions and as you can see dynamic range is also very good, i should have taken more outdoor photos to show you the dynamic range but i don't go out much😐, but if you are making long videos phone might heatup a little if you are using any kind of cover, but don't worry, it will cool down if you put it on rest for minute or two.Phone is little on heavier side but considering massive battery it's negligible, you can get used to it😁. This phone suits my needs so, i am giving it five stars🤩.",0.9705,positive
"  I have used this Mega Monstar for over a month now and if you are confused and reading this comment you will get all your answers, answered.Camera Performance:I will not get into the number but this phone camera is best in 20,000 price bracket in comparison to any other phone in this competitions. The HDR, Dynamic Range all things are captured very good. Sometimes struggle in low night but will do the job other wise.Performance:Exynos 9611 before the launch i hoped Samsung would have upgraded this processor beacuse we have seen this processor in other phones as well but they didn't.But now after using it i don't have any problem with it's performance. I only notice a lag in switching from camera to any other app and will tell you that this processor is good enough for a medium user but if you play games for more than 2hrs. you will see a few lags and then phone performance declines and other than that performance is good.Battery life:(I should tell you that charge this phone at night and then use it for the rest of the day worry free!)This phones gives me screen on time over 11hrs. a day and i use my phone for entertainment purposes like Netflix, YouTube, Prime Video's, Hotstar etc. And it's great at night i usually go to bed with 20-30% battery left.Display:I would have said the best display in 20,000 but now Realme 7 Pro also have Samoled display and Finger Frint sensor in the display which look's cool but is not as fast a Samsung Galaxy M31s. So for display there you have one phone competing with it.Phone does have HDR10 as i haved checked it.If you love to watch your content on you phone M31s should be your pick.Knox Security/Security:Phone does show Knox Security but you will not get all the features of Knox in it there are one or two features that you can use of Knox Security otherwise other features are not visible to you but knox make phone secure very much in comparison to other Chinese phones.Design:I have Mirage Black colour and phone looks very cool. Handling is also good. And other than any other M series phone this phone have a frame ( Plastic one) and glastic back basically a polycarbonate back.Final verdict:I will definitely recommend you this phone for it's Camera, Display, Battery and overall user experience. Once you start using Samsung phones and there OneUi there's no going back for sure.",0.9967,positive
"  Battery life is average as it has 6000 mah but not worth it because i have already use 5000 mah max pro m2 from Asus .Battery optimisation require.Camera quality is best but it has complicated software experience.Fingerprint reader position should be under the display but side finger is also good but lack of authentication sometime.I don't want to talk about the exynos 9611 because it is a old chipset from 2018 ,processd sometimes laggy .Phone has everything all we need, but need proper update to control all the process.Showing knox security in start but there is no secure folder.Overall I can say it is a worthy smartphone to buy................4/5 ratings as per my opinion.",0.9345,positive
"  I am writing this review after use of 10 days. Finger print reader response is very quick and operating is hassle free as it is fixed with power/lock key. Battery life is much better but phone consumes battery too much and hence u can expect a power of maximum for 2 days even though it has monster battery of 6000 Mah. Camera quality is just best, may it be rear camera or front one. You won't be disappointed. Its touch is smooth and having quick response. Overall the phone in this range is best but not for heavy gamers.",0.964,positive
  Good productCamera is greatFinger print scanner is goodRam is goodScreen quality is greatProcessor is averageLittle heat while playing pubg on extreme,0.5719,positive
  It is really an awesome purchase. I loved this phone very much. Actually in this range it is best phone. Samsung has given many new features like side finger sensor and new pop up window etc. It is good weight wise also. I am totally happy with this guys and in short it is a pocket friendly mobile with new interesting features. I am writing the review after using this phone for 15 days.,0.9847,positive
"  After 10 days of use I find no fault in this phone. Camera is of top class, battery lasts almost for 2 days in one full charge; it doesn't take  too long to get fully charged. It gives good feeling in hand. Initially I was hesitating to buy it after going through a few negative reviews. But I didn't  want to buy a Chinese phone so I  went for it. My advice, go for it if you want to spend Rs. 19,000. Although I bought it for Rs 17900 under a sale on Amazon.",0.4403,positive
"  Must buy flagship phone at 21,500/-It took 20 days to reveive phone but received in as per estimated date.I am multimedia user so i am completely happy with the display ,finger print touch response is great and battery life and camera quality is just amazing. Its my first time i am using samsung and i have no regrets. Its classy phone. Yes little heavier side but you get awesome battery backup and feels like you actually holding something. You will need to buy cover for it as it can easily get scratches at the back panel.",0.9916,positive
"  A huge upgrade for me, especially when you are replacing old Chinese Redmi 4. The quality of the display is just awesome.  And so is the overall build quality. And you get super fast charger bundled with it. The wide angle camera is also good. The only con which I noticed is that there is no back cover bundled with this package. And since it is a newly launched product, there are not much options available as of now as far as the back cover and tempered glass is concerned. The back of the phone is a fingerprint magnet.The phone delivers an everlasting experience. And I love the dedicated memory card slot.",0.9623,positive
  After 20 days of my usage  ........i  am  very disappointed with this phone  ...........it gets  hanged repeatedly..........seriously friends  please don't  choose samsung  mobiles.......please don't refer  to to YouTube videos......I am miss guideded  ........previously  i  used mi  note  4 ........I think  that  is better  than this .......the  only  best in this  is cam .....front and back ......nothing  great in the performance  .......simple users like me should go  for mi products  ........promise  beleave me,0.8407,positive
  I had searched budgetd phone (20-30 k ) for around 2 months and then decided to go with this...decisions was influenced with Indian - China movement too and canceled Nord and ordered this.I am working professional and Mideocare gamer too..1. Screen or Display - 4/52. Typing or keypad- 3/53  Camera - 3.5 / 5 ( 64 Mega is a myth )4. Gaming - Above Avergae5. Speed - Mideocare as expected from samsung processersMy biggest trouble is that it's not property supporting LTE or 4G network. Before this my 4G was working well with previous device on this it's not stable. Surprisingly it doesn't have 4G only mode under network setting hence it's  always picks up or switch to 3G only....attaching picture of network settingIf you are not bothered about cheenese products go for Snapdragon processers only..,-0.5886,negative
  The best smartphone at this price range bundeled with 6000 mAh with 25 watt fast charger ( Using samsung for the first time and loving it).Fingerprint reader is fast. For me battery lives upto 24 hr. If i do my normal tasking and with heavy usage it lives long 8_10 hr. Finding Samsung's one UI core version very user freindly and addictive. Camera quality is very cool. Shoots quality of pictures with proper details and single shot feature is pretty cool. Loving superamoled display,0.9643,positive
"  Likes:Amoled Screen, Battery Backup, side mounted fingerprint sensor, Rear Camera , new Camera features.Dislikes:Plastic back panel, selfie camera could've been more powerful, old processor, no preapplied screenguard or back cover out of the box.Overall the phone is good, if you are ok with the above dislikes... This phone is for moderate users who use fb,insta,YouTube etc. Not for hardcore gamers. Built quality is better than other plastic back phone of samsung.",0.7346,positive
  Its good the phone isnt bulky i was surprised by the ease of handling and the One UI 2.1 is buttery smooth the oxygen os has its pros but the ONE UI is the most secure UI. The finger print reader is fast and accurate.. the camera is good the sony sensor gets the job done. My three issue were1) Pricing2) colour3)the vintage exynos 9611For this exynos the pricing is just exhorbitant the phones is smooth tho,0.8895,positive
  👍....1) sAMOLED display2) Cam features3) Cool UI4) 6k mAh battery👎....1) costly by Rs.2000 for base model2) older Processor & Chipset compare to price3) IP rating (not offered)4) Knox missing,0.4191,positive
"  I purchased this mobile on 6th August and got it delivered on 11th. Since that day I am facing battery Drainage issue. It is not like 6000mAh battery at all. It is performing like it is having 4000mAh battery. I tried for replacement but Amazon doesn't fulfill replacement orders at my given address. Then I cannot understand why the hell they delivered it to me. I don't want to return and take the return because except that battery issue I don't have anything to complain about.I bought this phone at 17k and if I return it and order it again, I need to pay extra 2.5K. Poor service by Amazon.",-0.9481,negative
"  I have purchased this iam a samsung lover but due battery problem i have purchased vivo v9 youth i have been using vivo for 2 years i have never had having a heating problem but in samsung from start day one facing a heating problem while when i talk and little bit slow and sometime its ganged my suggestion vivo is good.Fingerpint Also capturing properlyBattery life is ok,Camera quality ok",-0.7543,negative
"  The phone's performance is great. Smooth functioning. Really ultimate battery. Initially felt Slightly high cost when compared to other equivalent mobile phones in the market. But after using it for a week about, felt value for money. Barring the outdated processor and high SAR value, no cons at all. Great phone to have.",0.9118,positive
  Had been waiting for this for a long time with all the features that suits my lifestyle. The back panel color shade is truly eye capturing and what to say about the battery. Never had a phone with such battery and so many smart features that last for over 48 hrs with normal usage. Overall a beautifully designed smart #Monster from Samsung.,0.9058,positive
"   Camera quality is good... don't expect like Sony, color contrast and senses working good... sufficient for this prize range... actually I was received the product yesterday and photos not captured yet... will be up load after capturing... and O notch display is really good...Finger print sensor is superb working... I was used Samsung A 50 before I bought this, in display finger lock Samsung not working as expected but this side monitoring sensor working excellent and battery life is good cause its 6000mah battery you already knows and its light weight in our hands like freely carries, videos and picture clarity is good as expected and I'm uploading video to show you... totally you will be satisfied to buy it... if any cons I will upload after usage... use the tempered glass witch has i shown you in pics, it will perfectly fit to your mbl m31s, if you want to buy 3d, 6d glass you will regret after usage cause we want pocket friendly tempered glass right?",0.9922,positive
"  I shifted from MiUi to Samsung's One Ui after 5 years and I can see the difference. The Ui is quite Bulky and feels heavy with all the animations (you can reduce them altho). So the fast refresh rate while scrolling through the apps is quite visible. This is the only change I felt that I would rate among the Cons.Would Definitely recommend to anyone looking for a mobile with great camera and more importantly great On screen experience. The screen is just WOW you can't compare this with any other mobile in this price segment. So Non gamers with high battery demand here you go, this is made for you.",0.9652,positive
"  I was happy as I got the phone. Used it for a week. It was all fine.  Then after slowly it started to get hanged. After a month, While I was in a call all of a sudden the screen turned black but the call was still on going. I thought it got hang. So after the call , I tried to switch off the phone, But no response other than vibrations. Then I received another call, since screen got blackout , Couldn't pick up the call. Tried to reboot the phone, nothing happened. I waited overnight. Next day morning , I tried again to do something. But nothing was happening. Thenafter by evening I took the phone to service center , They told the software trashed. They repaired and gave back in another 3 hrs.But I really can't believe that it's a 8 GB RAM and still getting hanged a lot. Soo depressed .Really don't know Is this a 8 GB processor itself. I seriously lost the trust in Amazon for buying electronic items. Please guys... Don't go for this product.",-0.0129,negative
"  Phone is overall good in aspects of display, camera ,battery ,figurer print senser and face unlock works very well , but phone shows lags and this is the only major problems,(phone is light,good looking and over all a good pice at 21500₹) features are also some what better than other m series phones.  I think for a normal user (like me) it is okey but for gamers it isn't good. This phone can only be compared with -redmi note 9 pro max ,Pico m2 pro because of its qualities...If you are a daily life worker than i will suggest buy this..(ban chinies goods)",0.804,positive
  Touch is very slow... Application loading time is to high..Eventhough RAM is 8 gb performance is very poor..camera not having a clarity of 64mp ...Overall don't go for this m31s..,-0.3089,negative
"  Writing the complaints only:1.Side mounted Fingerprint scanner is small, thus detection is not as good as the rear mounted or on display Fingerprint sensors, out of 10 trials it will detects 6 times only.2.On normal usage the battery lasts bout 1.5 days & heavy 1 full day, but the mobile feels heavy.3.Colors are highly boosted, not to my choice. In some photos the shades were totaly different then the actual color.4.Samsung Keyboard doesn't provide any haptic feedback. Typing feels bad.",-0.5594,negative
"  I'm using this phone for almost last 2 months so I would say I do know a lot about its performance.IN THE BOX: You will get Your Main smartphone and Charger(with c to c cable) NO BACK Cover so I had to buy a back cover and a screen protection. They should have provided a back cover for a Rs 19500 phone.In short: Build quality (3.5/5) is good but can be better in this price Range.It's weight is less than 200gms so works for me.Screen (5/5) sAmodled of samsung is best.Camera (4/5) is pretty good.Fingerprint(3.5 or 4) sensor is good but slow and its position sometimes makes things complicated.Battery: Excellent (15 to 100 in about 60-70 min don't know the real count but should be really close)Processor: (1.5/5) worst you can get for a 19k+ smartphone.Build quality ⭐⭐⭐ / 5 Smartphone design looks premium with glastic material but in the end its a polycarbonate back you will see fingerprints marks and have to clear it regularly to make sure it won't get scratches (I do use transparent a back cover bcz I love the phone's look)Screen ⭐⭐⭐⭐⭐/5 You can't compare other phone's screen with Samsung its sAmoled screen is best in the segment.Fingerprint sensor: ⭐⭐⭐/5 Its good but not as fast as other phones in the same segment. Also, being it a side fingerprint sensor and also a power key you will have some problem but it also acts as a key features of the phone also you can do some interesting things from the key so overall its very good but i would have preferred on screen fingerprint sensor.Camera: ⭐⭐⭐⭐/5 camera is also pretty good. I have uploaded camera click in 64MP and a macro shot. Same for selfie, So overall camera is good and comparable to other same segment phone.Battery: ⭐⭐⭐⭐⭐ : If I didn't play any game the battery will go for a whole day. In fast charging it goes from 15 to 100 in about 60-75 min I think. I usually charge it before I go to sleep after switching off fast charging mode (fast charging made battery life smaller, go to youtube for more info)Processor: ⭐/5  No good. My friends SD710 and SD712 works better than this. Even my sd660 sometimes play things better than this.I don't play much games(around 1-2 hr/ week) So after 2 weeks I installed 2 games, forget about rpg I sometimes play, this phone started to stuck in a game similar to candy crush (when all bubbles burst after completion) and i do close all apps from recent before playing and it's a 19k+ smartphone- _-So overall i will give 3. 5 or ⭐⭐⭐ to this smartphone as phone is not as good as it should be in this price range.",0.9955,positive
"  This phone is extremely good. I solely bought it because of its excellent Ram management and of course for its amoled screen. I'm not a huge gamer, so for everyday usage the phone performs upto the mark. Below I'll list some of its best and not so good specifications.Battery life is really good. It last a whole day with back to back usage from some light games to videos, music, heavy browsing and hours of calls. So battery is 5/5Camera quality is also quite good. Although it struggles a bit in low light but the overall output is really good. You need to use the ""Pro"" mode (if you're familiar with DSLR) to get the best out of the phone camera. Selfie camera isn't the best out there given the fact that it's 32mp. It's decent enough and intellicam is quite useful. So for camera I'd give 4/5.Ram management is the best out of the lot. Although it takes up a lot of power and ram, the switch from one app to another and back and forth is smooth and consistent. I'd rate full 5/5 for RAM.The display although amoled is a bit yellowish. You'll see the yellowish tint clearly on a full white background. And no it's not the settings. I've tried every settings out there possible but it's not the settings. It has more to do with the phone than the settings. Compare it with some other phones and you'll definitely notice the difference. But other than that, the display is very immersive. Display I'd rate 4/5.Now coming to the downside:Phone is quite heavy. I know, it has a big battery and as a result it tends to be heavy. So to each their own.The screen to body ratio is not the best out there. I'd say M31 screen to body ratio is better than M31s. It has an aspect ration of 20:9. In simple terms, it's taller but not wide enough. So some apps might not work well with that ratio.And yes, if you're ordering this phone, then bundle it with a back cover. It's a must with phones like this.Overall I'm quite happy with the phone. The pros outweighs the cons. And all phones will have its cons. So if you want to buy this phone for its pros then I'd say go for it. It's a solid phone compared to other brands. You'll really feel the difference if you compare with other phones. It's worth buying.",0.9917,positive
"  The main reason for me to buy a Samsung phone is its reliability. Have been using for 3 weeks and didn't run into any issue and the performance is good. The fast charger does it job well though I didn't do any measurement. The battery is long lasting. With my low-to-moderate use, it easily lasts for 3 days I think.- I find the phone quite good looking and Inifinity-O display makes it better. It is easy to handle. The back is slippery, so a back-cover is a must.- Fingerprint sensor on the power button makes unlocking phone natural, although one wishes it was a bit smarter (e.g. turn on the screen when *pressing* the power button, instead of unlocking which can be a bit annoying).- I didn't use camera much yet, and am not a pro. So, it's hard for me to say if the quad-camera setup elevates the photography experience to the next level. Tried the single-take and liked it somewhat.- Speaker is good enough for listening to music. Didn't try the dolby experience using earphones yet.- Some of the Samsung Apps have useful features, not found in the stock Android apps I used earlier. I especially like the ability in messages app to select and delete multiple messages. Also, the useful cards and category features are good.- The Galaxy Store auto-installs some apps like MX Taka Tak, Snap Chat (not everyone wants these apps!) and tries to trick you into installing it on different occasions. But, it's not difficult to choose not to.- The phone app is integrated with an opt-in spam-protection service, Hiya, providing a (limited) alternative to TrueCaller.- In terms of connectivity, the only feature I found missing is NFC, although I have never really used it on other phones too.Overall, I am satisfied with this phone and will recommend it. My reason for buying this model (over previous M model) were: bigger battery, fingerprint sensor on the side, and better camera.",0.9664,positive
"  Let's make review simpler.Pros:1. Of course, It's a beautiful Amoled display. I loved its punch hole display. Colors are vibrant and brightness is superb.2. As Compared to its predecessor Samsung improved OneUi 2.0 a lot. Its actually a good looking custom skin now with very few bloatwares. It got some very handy gestures and a beautiful Always on Display.3.  Its Battery life is great, I don't see any reason to turn off my data or to turn on battery saver mode.4. Charging speed is not as fast as oneplus or Realme but still Its charging speed is okay. I charged it from 0 to 100 percent in 93 minutes. Fully charging a 6000mah battery in 1.5 hrs is not that bad,5. Fingerprint reader is great, It works well even on  wet fingers.Cons:1. Front camera is a total disaster, back camera is just average.2. Mono speaker is loud enough for call alerts but not for media.3. Like front camera, Face id is useless, It works 2/5 times.4. No Gcam api support.5. A little pricey.Conclusion:Its a little pricey but still I'm giving it 4/5 stars because i was actually impressed with its beautiful AMOLED display, Colors are sharp and Vibrant. There are a few cons mainly related to its camera but like me you want a phone with good display, Full day battery life then go for it. I'm no gamer still PUBG and COD works well on medium settings, Camera performance is great in daylight conditions but as the sun sets its camera set down too.You can gt many better phones under 20k if you want a phone for gamiing but if your primary focus is not gaming, go for it.",0.9933,positive
"  1. Monster battery was what I thought honestly thinking that I'll get a backup of 4-5 days with this 6000 mah battery but still it's decent with 1.5 days backup on regular use.2. Camera quality is good but not ""one plus"" good especially in low light settings. However, is a decent pass off3. Very handy mobile. Easy to use.4. Loved the fingerprint scanner. Amazing sensitivity.Overall a 4/5 from my side. Enjoy the mobile.It's a good bit in the budgeted mobile category for 6/8GB smartphones",0.9767,positive
"  Where do I begin.....the phone has so many good things that the few major faults that it has can nearly be overlooked. The fingerprint sensor works extremely well even through a case, as for the camera,the camera is not built into the phone, the phone is built onto the camera with extremely good night mode,hyperlapse,super slow motion and extra stable video recording, what else could one want, it has some helpful features for my wellbeing like wind down(greyscales the screen),blue light filter etc. It ensures my usage does not affect my health. Overall a very good buy the only problem I have faced so far is its unusually short battery life for 6000mah out of the box, but it can be rectified but putting apps in sleep or deep sleep categories,to top it off it comes with McAfee anti-virus.",0.8167,positive
"  After using this phone for 5 days and exploring its every side, firstly I'd like to talk about the design, it feels super premium to hold like any flagship device of Samsung.2. Talking about the display, It just outstands, The blacks are deep blacks because of the super amoled display, play any youtube video in Full HD and you'll witness an immersive experience.3. Fingerprint is super fast, no doubts there.4. The glance on samsung feature on lockscreen makes this phone interesting in a way (Not sure everybody will relate to this)5. Talking about the rear camera quality. It is just amazing, I've attached samples(Normal & Wide angle, night mode) and you can see the quality of the pictures. I'll give 5/5 for it.6. Front Camera performs really good too but in good lighting conditions only. In low lighting it struggles a bit but not too much. It will do a decent job there.7. Battery of this phone is massive. I'm a heavy user and before going to bed at night, I manage to have atleast 30 percent of battery after full day of usage which is quite good.8. Charging time is also very less. It takes around 105 minutes to full charge from 0 to 100. It takes only 20 minutes to charge it 30%. For example : If you plug in the charger at 50% battery level, it will give you 80% battery in just only 20 mins which is quite good especially if you want to leave for somewhere and you have to charge your phone in a hurry.9. Dolby atmos (earphones only), Sliding notification from fingerprint sensor, The speaker sound quality and loudness are some underrated features of this phone.10. I ordered mirage blue because black variant wasn't available but I'm in love with this colour. It is better and more attractive than the black variant. So if anyone was having a doubt regarding this or waiting for the black variant, go for the mirage blue. You won't regret.11. I can actually say for this phone that this is a 'Value for money' product.",0.9852,positive
  I have bought two phone at exactly 12Am at Amazon prime day sale on 6th August 2020 am got the phone the next day itself. Such a beauty it is❤️❤️ go for it you will never regret❤️🤗 one of the best phone at this price range 🥳 I have both color and both of them looks gorgeous 🥳 such great phone with great features with Samsung branding is worth the price✨✨ Go for it without thinking so much ✨✨✨,0.9919,positive
  Awesome product from samsungMain part is this is made in India 🇮🇳 product,0.6249,positive
"  Pros :Finger print is awesome.Display is good .Its really weightless in hands , even though it's 203g ,it feels like 185.Camera is good.Earphone effect is also good .Cons:This is not really the one UI , its one UI core which is a lite version , so inbuilt applock is not there , the applock provided by Samsung in their store really sucks.Its is really a stock android feel but could have included some gestures , which is a big missing in this.",0.2144,positive
"  I have ordered 6GB/128GB model. Colour that I bought is blue.Display - ExcellentBuilt quality - FairBattery - ExcellentFingerprint- PoorCamera - Good (As per price range)UI - GoodProcessor - Poor (Holding the phone back)So as far as experience is concerned, the phone does stutter here and there. The camera's are good as far has the price category is concerned. Two things that are holding the phone back from becoming best midranger is built quality and processor.",0.7096,positive
"  This one is my another one smartphone from samsung. Guys i want to give a honest review about Samsung Galaxy M31s with 8 GB RAM and 128 GB of internal memory:1) Battery - Massive 6000 mAH battery with 25 W Fast charging and amazing backup.2) Display - Full HD SuperAmoled infinite o display is looks amazing. And display is crispy and viewing angles are also great. Watching Movie clearity on this display feels so much good.3) Performance - Exynos works great in this device and RAM management is also nice.4) Camera - camera give best results in indoor and outdoor conditions. Captured images and video quality is best than other brands phones.5) UI - Samsung ui is best among all other brands smartphone. It's quite simple and easy to use.6) Others - Audio ouput, fingerprint sensor, face recognition works very well.CONCLUSION - I'm extremely happy with this Samsung Galaxy M31s.Guys i suggested that don't read just specification of phones. yes samsung is some costlier than chinese brands with high specs.But Samsung's phones worth the prices becuase of it's features quality.First try it after reviewed it because good things are not cheaper, it's always costly. Thank you.",0.9938,positive
